Gene	mean_raw_r_sq	best_raw_r_sq	mean_rmse	min_rmse	cor_value_R2_RMSE	cor_pvalue	cor_padj_BH	RMSE	R_squared
ENSG00000004059.11	0.0815497491069719	0.213912851680954	0.396652847837233	0.36022660242014	-0.430981553114544	0.213690171980223	0.79294464415278	0.311614972136329	0.209052786925014
ENSG00000004142.12	0.0211298803611568	0.0853465534486194	0.387942517826558	0.339038621039382	-0.137560274176457	0.704716669256189	0.962434988326949	0.178497425252186	0.312237682761603
ENSG00000007080.11	0.111713898794826	0.0866649406606419	0.544135255315641	0.471826959702132	0.0824138580526687	0.820939175407656	0.982303367108954	0.390642220896924	0.202082278923281
ENSG00000011451.21	0.057620394875553	0.293983309102419	0.35266548525278	0.292952322986271	-0.234535653609399	0.51425518863467	0.925781994802995	0.240080293004481	0.224631089602802
ENSG00000040487.13	0.0644978952054632	0.01356428669307	0.377863788518367	0.350204775016769	-0.474561702414486	0.165789368302066	0.760504811679632	0.267842356607673	0.31527961179733
ENSG00000049656.14	0.000807305080368037	-0.159507418569576	0.325597992176486	0.270886340023043	0.379702010654752	0.279148877825036	0.83796220982949	0.204182767730649	0.204341420173215
ENSG00000054116.12	0.0426477854354062	0.0828566250605253	0.289039542225698	0.258269955969168	-0.757424016752607	0.0111691431991917	0.39915754126516	0.174794503138449	0.258702452215033
ENSG00000056050.7	-0.00796824820671562	-0.0408306443940343	0.307245122778059	0.263781652060162	0.391747450090261	0.262897688896401	0.829577934886079	0.22216653289095	0.236931407309754
ENSG00000063244.14	0.0580699624661318	0.127980484245459	0.300454274902598	0.236632141926584	-0.210096091853886	0.560169439552612	0.934843552974499	0.217081956594369	0.317822791115102
ENSG00000064490.14	0.097049587747715	0.155265597438821	0.431056553494076	0.358062953382819	-0.0114491539908842	0.974958258366854	0.998656990724446	0.283100165245309	0.262236227816418
ENSG00000065978.19	0.0567411710294753	0.164929144564057	0.533423730427613	0.432361916715005	-0.562004083120848	0.0908628362374159	0.66826646385023	0.232156995910269	0.242600042181801
ENSG00000068354.16	0.0223249627877293	-0.00193836774541545	0.258480504264797	0.228910527560293	0.563055997006663	0.0901278854912796	0.66648488394362	0.208618550789395	0.209014981867711
ENSG00000068971.14	0.00874023904746214	0.0238467886180738	0.35975868569215	0.31979126030599	0.4292758166672	0.215710006076989	0.795802346718159	0.279408505689583	0.224419990431865
ENSG00000071462.13	0.0108094207603225	0.0330666149426505	0.399623211081425	0.359410480321974	-0.0243566502742704	0.946751424546909	0.995788256552477	0.249113400604371	0.217279357910288
ENSG00000072506.14	0.0442649889405876	0.132509589353228	0.383317674968682	0.321080331071483	-0.610819017418251	0.0606712829619086	0.608085095638396	0.296522639110643	0.22060965668051
ENSG00000079313.15	0.000727019394084194	-0.0114405899270285	0.360959846743048	0.263321990953301	0.0633073122759363	0.862068942365747	0.987886893501083	0.267891123636962	0.236771768339412
ENSG00000087191.14	0.0414861100484188	0.0952216480900168	0.427229348750332	0.371094381243281	-0.224197104773729	0.533485484631698	0.930319336600275	0.237637695484417	0.261820614513669
ENSG00000088247.19	0.0515677333441631	0.0438645331465594	0.328523366762146	0.291602673955003	-0.0219684793267395	0.951967137283543	0.996254041534416	0.210521751474355	0.227479830094777
ENSG00000090266.13	0.08396815276899	0.209918821351524	0.390234788098909	0.306511734867968	-0.841645935393247	0.00226197587555258	0.187617630303514	0.303610017287195	0.249345163943854
ENSG00000090674.16	0.0480891415144845	-0.0472195421911223	0.347065307970281	0.31089021586388	0.55843847984015	0.0933825080166831	0.67214832332659	0.236806433599761	0.300169827757206
ENSG00000092841.19	0.0623680899169774	0.0460624801624423	0.334834819386118	0.254574227171603	-0.663842634340688	0.0363352600186688	0.53743357114335	0.307336336862401	0.225329378791852
ENSG00000099917.17	0.0315439984404437	0.0454593038579337	0.301906381813351	0.242160769336075	0.12527676748934	0.730217626033878	0.96783083681138	0.175274984749744	0.311563662308738
ENSG00000100804.19	0.0677139877795657	0.125867256381565	0.361294389041912	0.307553369775311	-0.095530737224674	0.792923209752137	0.978218100187243	0.253997393165785	0.215199499901258
ENSG00000101365.21	0.0386781331273741	0.0340509685363591	0.343173117284088	0.296588629113968	-0.333354638753394	0.346560775264946	0.870446129741946	0.220477258271667	0.205408353473183
ENSG00000102178.13	0.0295169362441906	0.0494418697451946	0.338245947095448	0.289842027897441	-0.413988507560734	0.234298707931897	0.810492291860408	0.203289879890856	0.207661286145741
ENSG00000102858.13	0.0349420566824927	0.00501901970697494	0.350014318738053	0.290652862822998	-0.212012678468103	0.556512579736206	0.933948102888878	0.190136813318827	0.277909491414593
ENSG00000102977.18	0.0926626345366679	0.229816478104726	0.399239694315672	0.301634279497242	-0.516570669425616	0.126325809187661	0.711260788523261	0.319636331669942	0.216645586763225
ENSG00000103148.17	0.0334511986348546	-0.0751690932746103	0.346406262857776	0.305646783753397	0.00698109970384739	0.98472958862734	0.998938949831705	0.252077401394903	0.21672439599264
ENSG00000104825.17	0.0683285179158942	0.119382939650416	0.494379905004633	0.41623792863201	-0.211207386965509	0.558047949443555	0.934467361313512	0.329811668870061	0.212752956792102
ENSG00000104853.16	0.0478045597256819	-0.0473617973916467	0.321655484262045	0.264487314789112	0.291291722034569	0.41416941394009	0.896466570827007	0.259565052113015	0.225276732426509
ENSG00000104904.12	0.0660009254303736	0.120635172642728	0.306745863501806	0.261668712213811	0.180710644592106	0.617353689511758	0.948169890266607	0.242478092763811	0.324516126363512
ENSG00000105197.11	0.0537815395164594	0.103983847312919	0.374019377151588	0.30770117931862	0.0583749191473939	0.872739113339585	0.989202047160304	0.19171115123053	0.290843775880473
ENSG00000105229.7	0.021447749303349	0.102346340824232	0.380059974218646	0.319397008971179	-0.298093390252356	0.402840312840218	0.891688340734617	0.220881765047271	0.201995123434757
ENSG00000105341.19	0.0260698385013615	-0.00113094661166135	0.287734598124756	0.255115796715444	-0.559762110251772	0.0924420127568257	0.670978520362059	0.203589353736123	0.220060772873428
ENSG00000105364.14	0.0791125133613068	0.102191491422202	0.44779959764154	0.405932068991571	-0.0933208279120234	0.79762922242783	0.979398839299177	0.260551102934009	0.353814206845416
ENSG00000105393.16	0.104482518714439	0.144975359131618	0.370110464755232	0.335524747549232	-0.358760190031613	0.308659832432723	0.853284571965852	0.263320692686709	0.427047456100746
ENSG00000105656.13	0.0365692021478821	0.0678984719299403	0.28085094202709	0.243527510923258	-0.725122286646484	0.0176446381039491	0.453676580632064	0.199297153855563	0.224309840555323
ENSG00000105698.16	0.0113574777161357	0.0805971398873648	0.385857042852753	0.320885432387816	-0.0651565009097146	0.858073706390492	0.98739173143331	0.226669537673693	0.286246346596206
ENSG00000105723.13	0.123426122875204	0.150334645437791	0.281724854111959	0.238216692609085	0.327939825451535	0.354929971001482	0.874118459994216	0.240281006537412	0.21897243729944
ENSG00000106245.11	0.0429226415153418	0.164119819952885	0.315409681902582	0.284069034301581	-0.331580359792455	0.349291996572013	0.870982313797326	0.221361198704196	0.240235276532447
ENSG00000108826.16	0.0748595567784956	0.00600804706202962	0.4894479163994	0.427091421685863	0.340880836316041	0.3350967155176	0.865556833238399	0.272866865001099	0.213326519569384
ENSG00000111361.13	0.0459703027446146	-0.0464769715214941	0.248339945554572	0.190933425514401	0.460805137164536	0.180139912506547	0.769846012026686	0.179433567303603	0.227642620766926
ENSG00000111481.10	0.0213685843460432	0.0744782564181239	0.313674450562966	0.267457345883789	0.343985288111439	0.330425496260476	0.863045778709855	0.16713597042767	0.219061949317968
ENSG00000112651.12	0.106934341007431	0.10960989761607	0.452190919407069	0.41591732292765	0.565591578162292	0.0883719928422757	0.663661597232811	0.265553635761438	0.218436151530827
ENSG00000113141.19	0.053631173749434	-0.0166905611116908	0.284585187512303	0.246372948260191	0.403406077879526	0.247677386099763	0.818625590254494	0.167881681656784	0.273563414182482
ENSG00000114125.14	0.0355837933622531	0.116505367028438	0.287832465720899	0.242434051300156	0.137852247310435	0.704113627913404	0.962434988326949	0.222237595360701	0.22415321908448
ENSG00000115317.13	0.0628928845540313	0.117347798235599	0.291742758368962	0.244431738586742	-0.490271519452524	0.150266268693814	0.745040595182654	0.225829460980662	0.268127076162534
ENSG00000116221.15	0.0900035577234031	0.162955224954722	0.389974541513706	0.362766433329413	-0.787781829126927	0.00680772620249566	0.320870828344295	0.22798275606719	0.234084514157618
ENSG00000116863.11	0.0658944601115872	0.114784228213562	0.361665714970475	0.333629664528267	-0.413420537013171	0.235006163949219	0.810892877431603	0.212063137349028	0.471457800458213
ENSG00000124733.5	0.0664733811695512	0.0284530886356312	0.368661150432095	0.291819474026443	-0.00893346946302797	0.980459595058095	0.998938949831705	0.234198809230398	0.231761581600238
ENSG00000125898.13	0.0593901293828643	0.00226810152389811	0.561105058546186	0.499030292841553	0.273034436001339	0.44530562357471	0.906920794679522	0.354958263506889	0.230081415773203
ENSG00000125970.12	0.091120258709112	0.259995953511471	0.335876800305685	0.299893890660756	-0.820473875089262	0.00363684938453959	0.241594196028006	0.227655642638601	0.365690731134048
ENSG00000126088.14	0.0575077042581063	0.0039921711534211	0.328730067586974	0.278201069435907	-0.307477688482983	0.3874565869728	0.887394951043808	0.233807414986011	0.295451038959424
ENSG00000126254.12	0.0625460357390441	0.0552729239048039	0.424364640209073	0.350227262987228	0.230950909111837	0.520890253368552	0.927278442921735	0.307692390315964	0.20284096915667
ENSG00000126267.11	0.115581670617443	0.312128967919295	0.395987292589669	0.321322489391003	-0.185855665530962	0.607195571985248	0.945977590985948	0.285259220934405	0.22094278897871
ENSG00000126903.16	0.0540730654156549	0.0856095867166313	0.39495855761343	0.346310829170302	0.0677221778343475	0.852535292289945	0.986848303890562	0.239595869783202	0.219431390078567
ENSG00000127125.9	0.0134971590934803	0.0157486738888698	0.323803062201266	0.274039089976117	-0.0190096856197892	0.958431336468857	0.997164265017685	0.190052190538019	0.230423697434555
ENSG00000127452.9	-0.0251591809312353	-0.076192291821271	0.30691686234316	0.247330225075635	0.188559959546632	0.601880366430132	0.944973576569124	0.219743436999729	0.208545294426086
ENSG00000127666.11	0.0164718426708252	0.061449314472383	0.375923153425314	0.304965899742856	0.34495508097915	0.328973191137696	0.862202042922629	0.263065967970883	0.247321840666642
ENSG00000127922.10	0.101211997679362	0.188653996478455	0.444605148410937	0.368680282397003	-0.662286151277356	0.0369343076959752	0.539566058877066	0.373960211085675	0.204859106508671
ENSG00000128524.5	0.0915896105972593	0.0671435990334096	0.378874574884002	0.332536576226924	-0.0886663464843984	0.80756002860099	0.980629694709592	0.291012446435796	0.242155317270261
ENSG00000129084.18	0.0874378180810716	0.237851664762496	0.327981051447771	0.283554447433007	-0.587176814959613	0.0743088451578569	0.63901733220892	0.23624392681934	0.270438025736438
ENSG00000129351.18	0.0026929329259618	-0.0204259028889067	0.281586815430068	0.228457001864788	0.44692859083064	0.19533488589938	0.782682777823102	0.191546596486313	0.205246569146705
ENSG00000130299.17	0.0266057373730919	-0.0260742311488742	0.444183651568289	0.395251402310925	-0.0758067356445481	0.835122437422457	0.984586298526245	0.27693341696892	0.275257650411856
ENSG00000130305.17	0.0720616716831308	-0.117340800981887	0.416930543824923	0.3828655027174	0.581162440982277	0.0780698037445191	0.647001047275956	0.328026557178519	0.235475426510115
ENSG00000130311.11	0.0888526311693808	0.0232728588922894	0.354952840207422	0.321699925411754	-0.288324449366989	0.41915834282011	0.898514218224839	0.198152929068603	0.241784406214272
ENSG00000130479.11	0.0100589882997198	-0.0701606416108851	0.40900599284852	0.347713290043005	0.615181727365815	0.0583499143554227	0.602239262033341	0.27122411273972	0.303568190362353
ENSG00000130511.16	0.0771132520098178	0.146264180194034	0.517540528234785	0.466440598534782	-0.396079760775375	0.257183189489024	0.825242881855099	0.352311981921586	0.302203833568052
ENSG00000130560.9	0.0631737052044508	-0.0107761071809127	0.32900642305797	0.288407114605933	0.0811676239897809	0.823610965268182	0.982468009603937	0.211704512126563	0.365285973809456
ENSG00000130706.13	0.0803530847350981	0.0328051907003692	0.457429201100154	0.380088002421968	-0.277718396938074	0.437218163792975	0.903950496989635	0.238332811750368	0.346095709078771
ENSG00000131165.16	0.0588607392186212	0.0692396031984401	0.396269086026961	0.332824048392022	-0.0742664634527542	0.838435187548784	0.985609440185019	0.333964005456472	0.233550210963089
ENSG00000132005.9	-0.0288536209431303	0.000280078364073844	0.324586731890032	0.283332809469546	0.287313881088295	0.420863832693995	0.899046489879223	0.295957907192505	0.228190973956645
ENSG00000133265.11	0.0943035993802194	0.259780129994544	0.467980455043924	0.363699744293317	-0.173379653767951	0.631928834626768	0.949067912070219	0.354761943635909	0.224619743825888
ENSG00000133398.4	-0.0147205504815612	0.0503656539094079	0.3598945605667	0.26271756546676	-0.253041971465271	0.480572420924015	0.917572243234633	0.231529314732635	0.200694756575694
ENSG00000135404.12	0.0625177984050025	-0.0518846402962003	0.362587839224979	0.323894173314741	0.137852523812392	0.704113056896538	0.962434988326949	0.284381813890196	0.238165140167966
ENSG00000135486.19	0.103998340620665	0.0813959876214576	0.294087520245816	0.253568160583313	-0.584825794009535	0.075764683313579	0.641062890138272	0.256921878305019	0.217160206401301
ENSG00000136908.18	0.128308871699191	0.150145109797808	0.345093192471765	0.298264324029696	-0.585757490545186	0.0751855499681767	0.641062890138272	0.296558996330982	0.254313816249499
ENSG00000137312.15	0.0209957865742923	-0.000789290956585642	0.396755499827102	0.374527875251279	-0.059061847086284	0.871251947898364	0.989128465819217	0.26158381290678	0.234290444018686
ENSG00000138085.18	0.0654455172964186	0.108170624372242	0.302267674865142	0.264920148001435	-0.264304709250862	0.460557703401729	0.910388202902946	0.203452584582735	0.257881014610766
ENSG00000138668.20	0.10761311595574	0.122073486563365	0.288256081128921	0.231427525047164	-0.309733807578592	0.38380136720184	0.884666912521436	0.207928954465095	0.281774217317597
ENSG00000140365.16	0.0863598519797127	0.173707620685494	0.392223286809019	0.348027903053618	-0.756562314940082	0.0113158572041113	0.401449299664135	0.314247187687544	0.252873470918932
ENSG00000141456.16	0.0486543771826727	0.1119830595547	0.366379958273761	0.317751777859889	0.38137629557957	0.276858194345325	0.83796220982949	0.260064102723549	0.238674131184525
ENSG00000141985.9	0.0383327099388373	-0.00848279918402128	0.360599461688859	0.311064276579517	0.473986036602994	0.166375684242408	0.760757555881438	0.251393300374438	0.359234263690304
ENSG00000142507.10	0.0530017981085405	0.0322096296737365	0.346637995182192	0.313200583388679	-0.29520741686475	0.407629063241062	0.893689023837673	0.274186117810768	0.258016468368149
ENSG00000145912.10	0.0635980946010691	0.140923611449125	0.39039193832308	0.345190863691266	-0.140465565713352	0.698722723968694	0.962184495120397	0.274625958776205	0.219983940761868
ENSG00000148308.18	0.0701577524759008	0.261586984723793	0.361292198320349	0.279342470221335	-0.564864353095773	0.0888733354045293	0.664139045997237	0.192631954051651	0.392952377653142
ENSG00000148335.15	0.0510765345479135	0.0446018769362785	0.36929550956517	0.312236018896205	0.333875840256937	0.345760534770986	0.870152569828827	0.258586061885101	0.335953837972673
ENSG00000148362.11	0.122430697021818	0.229561069425043	0.538608184792596	0.465370228407839	-0.480949265485387	0.159366726264209	0.755031383914427	0.431725728357462	0.201792145850415
ENSG00000149547.15	0.0252375707446233	0.00956074790475936	0.35865405035462	0.311692419402498	0.613511442118717	0.0592316152534099	0.604848617256342	0.188765032508738	0.211984465671165
ENSG00000155876.6	0.0219043329796148	0.0478708451395387	0.315562193833722	0.271155434938745	0.0340763887198278	0.925544397692021	0.994323999459727	0.194859343349976	0.251542890532051
ENSG00000156603.20	0.0354892706904684	0.041175802429069	0.340464955010528	0.263918634399328	-0.0574867085500904	0.874662577613718	0.989554893631921	0.216900470254688	0.27644816426219
ENSG00000156709.15	0.0341424013472119	0.0579490826292253	0.338735961561261	0.301221063806833	-0.0655529079820496	0.857217629849985	0.98739173143331	0.21178529674026	0.242474637284001
ENSG00000156860.16	0.0613639732972574	0.259335609805795	0.351394358292139	0.316617759403072	-0.281687138551779	0.430418894739696	0.901948999751615	0.231110163631834	0.209746914287827
ENSG00000158526.8	0.0392013000949223	0.0188649706264693	0.343702143782121	0.293858884269112	-0.0595657391027656	0.870161277008773	0.989128465819217	0.21154678451024	0.237644045856862
ENSG00000159210.10	0.0317342911915139	0.065866577406813	0.428852782546238	0.337974037755684	-0.209877765553952	0.56058659601827	0.93501423255443	0.206230214799165	0.26205194512312
ENSG00000161203.14	0.101556797546155	0.219539300384597	0.302059356045136	0.265892522058415	0.3609000339316	0.305571887039635	0.852306182017183	0.200703226033488	0.304146474327431
ENSG00000162517.13	0.0504070424743409	0.026055054578033	0.294181784114944	0.266484762197149	0.408089640481749	0.241704856029734	0.815174481425776	0.213094260270853	0.244248223014725
ENSG00000165264.11	0.0656822838301772	0.123155128143835	0.354798755736045	0.325136309558747	-0.124310911170332	0.732233254002223	0.968442050587271	0.259573401497019	0.359948036962403
ENSG00000165283.16	0.0476083495624208	0.0524405781383572	0.397820303371685	0.355631909473307	-0.000472536917499972	0.998966325723779	0.999722166142862	0.206797851564026	0.262764465107126
ENSG00000165915.14	0.0228046223334838	0.010072544098074	0.35073279834928	0.274291881497217	-0.0122107829403849	0.973292894670803	0.998656990724446	0.263368205891194	0.323790843112887
ENSG00000165916.9	0.0839699781774378	0.211963267022217	0.342098415402881	0.309826604345238	0.128366652423707	0.723779436038642	0.965754766501817	0.25955244228619	0.257809849731654
ENSG00000167118.11	0.0981715337227317	0.204841433148209	0.296392938377766	0.279961614087552	-0.378391098178271	0.280949553895617	0.838853263279101	0.216198996531852	0.286489381162282
ENSG00000167543.16	0.0360211413379322	-0.00531897989933894	0.540942892477305	0.491641427612273	-0.419123013944126	0.227957889797039	0.804983432934914	0.378890331912856	0.255420920162783
ENSG00000167770.13	0.105888699845735	0.0944876511799077	0.320942007888126	0.293339951445157	0.250421254782673	0.485282990345068	0.918561625046609	0.241362016111608	0.265695743080852
ENSG00000167930.17	-0.0058047209489495	-0.0414140523427966	0.405409931641278	0.32930638973499	0.139043737177954	0.701654266508237	0.962198748635664	0.249922855081747	0.246163018862319
ENSG00000167962.15	0.0465165709321133	0.000165771183160746	0.408053004078837	0.361394358215469	0.177576172858505	0.623571152605439	0.949067912070219	0.292939729513516	0.246820049556605
ENSG00000168061.17	0.0745711085253129	0.2094698092138	0.554515857570468	0.49368090558566	-0.0393526764641822	0.914049208913287	0.992640793236702	0.419240979101607	0.214602488983076
ENSG00000169564.7	-0.000814764554150815	-0.0276791953052542	0.281706908045439	0.219797911656453	-0.0542306252111978	0.881718776824937	0.990510329161874	0.248181624490527	0.38845459095842
ENSG00000169957.10	0.03390813868768	0.156848956182873	0.434727431838042	0.349728890546548	-0.732721496957411	0.0159331524286581	0.437995960265749	0.289139900346097	0.258984906345092
ENSG00000170043.12	0.0652180316259714	0.164038386519672	0.344182990957092	0.282899301628964	0.20774200410131	0.564673711871994	0.935495088744409	0.305315160779142	0.277464602570566
ENSG00000170892.13	0.075657501997905	0.143941554403388	0.382859548865241	0.317351784736253	-0.294371572411131	0.409021024974518	0.894169378640407	0.238072591025655	0.295768720381234
ENSG00000171169.9	0.0234896883744624	0.00198092819985474	0.297766063198912	0.252156936954602	-0.18764004036025	0.603686559905688	0.945307636441465	0.166213785354882	0.310249629333076
ENSG00000172336.5	0.102337280095113	0.158032809360197	0.42936939661002	0.371778690033646	-0.0900898006345359	0.804520252969342	0.980629694709592	0.301697268214661	0.24093512694697
ENSG00000172531.16	0.0508838646138792	0.0599296906840536	0.384692091920202	0.288099857215423	-0.344959234383631	0.328966978346515	0.862202042922629	0.225461324964598	0.269403890088248
ENSG00000173465.8	0.0961847828802495	0.066745905603195	0.400416526073027	0.347124368038626	-0.430020314842759	0.214827072827534	0.794249921504372	0.285449419785938	0.298934573133336
ENSG00000173812.11	0.0163543389877963	0.0540757207983908	0.300128300279723	0.23921889051167	0.0577002307970517	0.874200130226652	0.989536029693524	0.213332282819806	0.292162737810577
ENSG00000175203.17	0.0310260220788729	0.0049161556547842	0.220896566886718	0.176682294060045	0.14848981437827	0.682246339371712	0.958833216162566	0.16789406114719	0.284849596221268
ENSG00000175213.3	0.0608148888004081	0.155341092683749	0.323318230927299	0.237609594337222	-0.568560662468616	0.0863439517115634	0.657962641660079	0.292182393180694	0.24902681885219
ENSG00000175334.8	0.155659068137422	0.296422295240125	0.369085970761651	0.3458074989904	0.427056797697649	0.218353964254899	0.796646552515663	0.321856567774015	0.279461452918548
ENSG00000175416.16	0.0484159037311983	0.0669486917200416	0.486078160350765	0.426507081073757	-0.31863903280926	0.369539487513069	0.879798980485203	0.371949262819294	0.204421328182835
ENSG00000175707.10	0.040242744293408	0.0536273715152971	0.397582903434781	0.325145240331698	-0.248397189683075	0.488934697848048	0.918852357860504	0.223230163700955	0.211411382797137
ENSG00000175826.12	0.0871069735650762	0.115426145501748	0.28113815726089	0.2556385052833	-0.103006660043347	0.777048553239174	0.976553830874979	0.246597680418969	0.241969366619885
ENSG00000178952.11	0.0534094069085251	0.0712339588304689	0.347826592720231	0.295370753835869	0.275405586635108	0.441203063081485	0.905326290988645	0.237427365370299	0.293624281260168
ENSG00000179262.10	0.0549037212369629	0.049195980828133	0.328657267427502	0.291755891461584	-0.591189373550497	0.0718663191509909	0.634699233299959	0.19177767764845	0.29969180770987
ENSG00000179943.8	0.0543075508133899	0.0372904329161808	0.369014895063869	0.308565121849691	0.30880643638066	0.38530179155251	0.88553803392881	0.199345311959923	0.310947307344477
ENSG00000181817.6	0.128561067530324	0.00613116457261587	0.378140793054478	0.319125637859196	0.0737778561885882	0.839486542737823	0.985714902780971	0.269228943839394	0.3550230768631
ENSG00000183258.12	0.057109266384259	0.0821038619383924	0.303855600167417	0.250223541498713	0.216908989290586	0.547212880367834	0.932934704281363	0.205050636097721	0.345326834781954
ENSG00000183751.16	0.0319996357675001	0.0532032850833399	0.386411855552223	0.338643393584453	0.380993658583821	0.277380798787693	0.83796220982949	0.257644643106347	0.29765512801015
ENSG00000184967.7	0.120512267037314	0.112702289912629	0.392792800294852	0.339839434929881	0.0942520026812111	0.795645556881304	0.978910705540003	0.323736342614392	0.253819326789166
ENSG00000185825.17	0.0888803103216544	0.0473468141364717	0.362492617453685	0.334684602238908	0.642998750634661	0.0449184290031449	0.565854367117007	0.255190676891536	0.277802403339384
ENSG00000186395.9	0.0135809089258616	0.0526796849333511	0.551816834817164	0.474500803312638	0.32281885841024	0.362937487930065	0.876221854143924	0.312477386338401	0.292375116085552
ENSG00000187713.7	0.0428827055656728	0.0222841164925209	0.292242641661671	0.241178663454493	-0.15620658919628	0.666514425956254	0.954772510219741	0.199040670501112	0.323433892531391
ENSG00000187778.14	0.0640240825851094	0.058129428262834	0.268015177651338	0.238658973357829	-0.248653817138856	0.488471052222059	0.918852357860504	0.209704573651	0.308205493158646
ENSG00000188566.15	0.00875173423524829	-0.00883672592912466	0.399143219077224	0.344135893466222	-0.177211956486795	0.624295002566113	0.949067912070219	0.247497963890157	0.294281679885178
ENSG00000188807.13	0.0124460530079479	-0.0263912916902747	0.427304451940504	0.329524051923421	0.0595434143234767	0.870209594683152	0.989128465819217	0.252963797917161	0.204938877155056
ENSG00000197858.12	0.0835670531782161	0.119163416028176	0.514063526908411	0.483806648091182	-0.539211291977951	0.107735676625032	0.688892413863981	0.369618700502558	0.275285858200402
ENSG00000198055.11	0.0661712533234228	0.0142734141145392	0.381676405132237	0.352662444150219	-0.0918461580544358	0.800772817255603	0.979809972936703	0.227448746331962	0.272868696926651
ENSG00000198746.13	0.011676974344114	-0.150380283352375	0.334929356183943	0.293001319027938	-0.0594673683461086	0.870374184420026	0.989128465819217	0.214820856354341	0.274417428816078
ENSG00000198830.12	0.0429541287790475	0.0235139364854132	0.347331214629845	0.279531949729121	-0.0725968342892026	0.842028734794306	0.986002626299419	0.19669841147601	0.227009479308027
ENSG00000198937.9	0.0680092877381532	0.147834213383998	0.498042778700134	0.403623162997081	-0.710160034973056	0.0213797981344948	0.473502646049355	0.344956907139654	0.228270042626811
ENSG00000203950.7	0.0749492907419248	0.0502950426930956	0.527240558831717	0.452135236352594	0.38559618345899	0.271130219193575	0.835344193205702	0.325087611031446	0.352825227166696
ENSG00000204356.14	0.0962773107861356	0.0365277928681973	0.349068919437948	0.302713604505942	-0.221852544434413	0.537886331182036	0.930769039517447	0.233868161311871	0.241900511438423
ENSG00000213676.13	0.0547951811801048	-0.0170126396605232	0.328311995417065	0.28305407674595	-0.163596781476508	0.65155715944707	0.951962558840346	0.228401375590015	0.254090871375924
ENSG00000225973.4	0.0447028393839989	-0.117992439623096	0.327185331701172	0.279232261786408	0.554759991741257	0.0960281974374085	0.676248721316995	0.276073976117801	0.222952765109383
ENSG00000230079.1	0.0410700308646486	0.0607784519172273	0.444311599286783	0.372019302802457	-0.498164706659521	0.14281320397557	0.736822852310511	0.328832020003045	0.224216092225934
ENSG00000231731.7	0.128808746651128	0.10228136605715	0.541119256139855	0.446647702192566	-0.476957321458566	0.163362733583394	0.757679361758481	0.626659379746723	0.217025998450049
ENSG00000238085.1	0.0693682734192848	0.104516430228953	0.643660687668159	0.58374900617532	-0.115937320642896	0.749768634581996	0.972282606482054	1.19456200584289	0.205643864517696
ENSG00000240972.2	0.048538561611691	0.341145907917191	0.757296080449653	0.58925356175805	-0.380508111458474	0.278044727749556	0.83796220982949	1.11462369195665	0.242846245784326
ENSG00000248333.9	0.0631083126932886	-0.00621549784048381	0.34886673557329	0.256830909764626	0.0586818390506972	0.872074602113124	0.989128465819217	0.198361467621936	0.201768993409766
ENSG00000254858.10	0.121715319976734	0.0711558215657372	0.373001111443057	0.34708915689437	0.118103936119225	0.745221218767248	0.971329056243002	0.31633115062319	0.254379277770783
ENSG00000254999.4	0.0153546904501151	0.0662112207153304	0.290451705714821	0.248151218474283	-0.0469086028417473	0.897612923782702	0.991102448919925	0.205113806040601	0.202386745268204
ENSG00000261221.5	0.092223822790131	-0.0301266053251283	0.449702839260876	0.379430344954331	0.6580878057325	0.0385833218854761	0.545558572297261	0.331425866365137	0.321776731585194
ENSG00000269335.7	0.0257222688542808	0.086952179447448	0.365298202973895	0.291304037673656	-0.69517293937505	0.0256350532773285	0.494422573571841	0.258782712217716	0.243186370238408
ENSG00000273142.1	0.10714246603384	0.174275157301886	0.583236379135754	0.467717552583248	-0.00433408305468459	0.990519371405959	0.999486801309838	0.54269994594079	0.221419472878872
ENSG00000279425.1	0.138583719635326	0.279917533004079	0.658417196932934	0.570509354897535	-0.272776880377033	0.445752286638434	0.9070483433808	0.566438987246296	0.271965109962314
ENSG00000286808.1	0.067012044288799	0.122780565906907	0.601196336468617	0.542861062813223	-0.430370175336963	0.214412875624371	0.793961332933044	0.526557135514652	0.20909023988754
ENSG00000289443.1	0.153528383933433	0.270752633592563	0.577333472415011	0.480409146375374	-0.669315853015091	0.0342809805178992	0.531821665574238	0.512461233144235	0.249422338084813
ENSG00000290796.1	0.0974225450442214	0.192532504398835	0.680997289330847	0.619760525129582	-0.153687157717127	0.671638177211101	0.956379645703818	0.605698063745451	0.218423128190407
